"site"	"ID"	"session"	"run"	"trial"	"cue"	"prepost"	"group"	"pressFreq"	"outcomeliking"
"Rutgers"	46	2	3	18	"Devalued"	"pre"	"3-day"	3.249998	4
"Rutgers"	46	2	3	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	3	20	"Valued"	"pre"	"3-day"	4.499999	4
"Rutgers"	46	2	4	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	4	2	"Valued"	"pre"	"3-day"	2.949998	4
"Rutgers"	46	2	4	3	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	4	4	"Devalued"	"pre"	"3-day"	2.899998	4
"Rutgers"	46	2	4	5	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	4	6	"Valued"	"pre"	"3-day"	2.199999	4
"Rutgers"	46	2	4	7	"Devalued"	"pre"	"3-day"	1.2	4
"Rutgers"	46	2	4	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	4	9	"Devalued"	"pre"	"3-day"	3.449998	4
"Rutgers"	46	2	4	10	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	4	11	"Valued"	"pre"	"3-day"	2.149999	4
"Rutgers"	46	2	4	12	"Devalued"	"pre"	"3-day"	3.249998	4
"Rutgers"	46	2	4	13	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	4	14	"Valued"	"pre"	"3-day"	3.499998	4
"Rutgers"	46	2	4	15	"Devalued"	"pre"	"3-day"	5.500003	4
"Rutgers"	46	2	4	16	"Valued"	"pre"	"3-day"	7.800012	4
"Rutgers"	46	2	4	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	4	18	"Devalued"	"pre"	"3-day"	3.949997	4
"Rutgers"	46	2	4	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	2	4	20	"Valued"	"pre"	"3-day"	2.249999	4
"Rutgers"	46	3	1	1	"Valued"	"pre"	"3-day"	2.599999	4
"Rutgers"	46	3	1	2	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	1	3	"Valued"	"pre"	"3-day"	4.399999	4
"Rutgers"	46	3	1	4	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	1	5	"Devalued"	"pre"	"3-day"	5.400002	4
"Rutgers"	46	3	1	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	1	7	"Devalued"	"pre"	"3-day"	5.550003	4
"Rutgers"	46	3	1	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	1	9	"Devalued"	"pre"	"3-day"	3.449998	4
"Rutgers"	46	3	1	10	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	1	11	"Devalued"	"pre"	"3-day"	8.400014	4
"Rutgers"	46	3	1	12	"Valued"	"pre"	"3-day"	4.099998	4
"Rutgers"	46	3	1	13	"Devalued"	"pre"	"3-day"	6.900008	4
"Rutgers"	46	3	1	14	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	1	15	"Valued"	"pre"	"3-day"	6.900008	4
"Rutgers"	46	3	1	16	"Devalued"	"pre"	"3-day"	8.500014	4
"Rutgers"	46	3	1	17	"Valued"	"pre"	"3-day"	4.75	4
"Rutgers"	46	3	1	18	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	1	19	"Valued"	"pre"	"3-day"	6.000005	4
"Rutgers"	46	3	1	20	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	2	"Valued"	"pre"	"3-day"	4.399999	4
"Rutgers"	46	3	2	3	"Devalued"	"pre"	"3-day"	8.450014	4
"Rutgers"	46	3	2	4	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	5	"Devalued"	"pre"	"3-day"	5.950005	4
"Rutgers"	46	3	2	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	7	"Valued"	"pre"	"3-day"	8.300014	4
"Rutgers"	46	3	2	8	"Devalued"	"pre"	"3-day"	4.049997	4
"Rutgers"	46	3	2	9	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	10	"Valued"	"pre"	"3-day"	3.499998	4
"Rutgers"	46	3	2	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	12	"Valued"	"pre"	"3-day"	6.650007	4
"Rutgers"	46	3	2	13	"Devalued"	"pre"	"3-day"	3.249998	4
"Rutgers"	46	3	2	14	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	15	"Devalued"	"pre"	"3-day"	2.249999	4
"Rutgers"	46	3	2	16	"Valued"	"pre"	"3-day"	4.149998	4
"Rutgers"	46	3	2	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	18	"Devalued"	"pre"	"3-day"	4.349998	4
"Rutgers"	46	3	2	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	2	20	"Valued"	"pre"	"3-day"	3.749998	4
"Rutgers"	46	3	3	1	"Valued"	"pre"	"3-day"	3.249998	4
"Rutgers"	46	3	3	2	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	3	3	"Valued"	"pre"	"3-day"	1.55	4
"Rutgers"	46	3	3	4	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	3	5	"Valued"	"pre"	"3-day"	3.549998	4
"Rutgers"	46	3	3	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	3	7	"Valued"	"pre"	"3-day"	4.049997	4
"Rutgers"	46	3	3	8	"Devalued"	"pre"	"3-day"	7.050009	4
"Rutgers"	46	3	3	9	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	3	10	"Devalued"	"pre"	"3-day"	6.850008	4
"Rutgers"	46	3	3	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	3	12	"Devalued"	"pre"	"3-day"	1.15	4
"Rutgers"	46	3	3	13	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	3	14	"Valued"	"pre"	"3-day"	1.3	4
"Rutgers"	46	3	3	15	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	3	16	"Devalued"	"pre"	"3-day"	6.700007	4
"Rutgers"	46	3	3	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	3	18	"Devalued"	"pre"	"3-day"	3.449998	4
"Rutgers"	46	3	3	19	"Valued"	"pre"	"3-day"	1.2	4
"Rutgers"	46	3	3	20	"Devalued"	"pre"	"3-day"	1.45	4
"Rutgers"	46	3	4	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	4	2	"Devalued"	"pre"	"3-day"	2.849998	4
"Rutgers"	46	3	4	3	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	4	4	"Valued"	"pre"	"3-day"	4.099998	4
"Rutgers"	46	3	4	5	"Devalued"	"pre"	"3-day"	3.099998	4
"Rutgers"	46	3	4	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	4	7	"Valued"	"pre"	"3-day"	0	4
"Rutgers"	46	3	4	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	4	9	"Valued"	"pre"	"3-day"	3.249998	4
"Rutgers"	46	3	4	10	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	4	11	"Devalued"	"pre"	"3-day"	2.249999	4
"Rutgers"	46	3	4	12	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	4	13	"Devalued"	"pre"	"3-day"	2.649999	4
"Rutgers"	46	3	4	14	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	4	15	"Valued"	"pre"	"3-day"	0	4
"Rutgers"	46	3	4	16	"Devalued"	"pre"	"3-day"	0.9000002	4
"Rutgers"	46	3	4	17	"Valued"	"pre"	"3-day"	4.7	4
"Rutgers"	46	3	4	18	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	46	3	4	19	"Valued"	"pre"	"3-day"	1.999999	4
"Rutgers"	46	3	4	20	"Devalued"	"pre"	"3-day"	1.15	4
"Rutgers"	46	3	5	1	"Rest"	"post"	"3-day"	0	NA
"Rutgers"	46	3	5	2	"Devalued"	"post"	"3-day"	3.149998	1
"Rutgers"	46	3	5	3	"Valued"	"post"	"3-day"	3.749998	3
"Rutgers"	46	3	5	4	"Devalued"	"post"	"3-day"	3.699998	1
"Rutgers"	46	3	5	5	"Rest"	"post"	"3-day"	0	NA
"Rutgers"	46	3	5	6	"Valued"	"post"	"3-day"	4.449999	3
"Rutgers"	46	3	5	7	"Rest"	"post"	"3-day"	0	NA
"Rutgers"	46	3	5	8	"Devalued"	"post"	"3-day"	4.149998	1
"Rutgers"	46	3	5	9	"Valued"	"post"	"3-day"	4.449999	3
"Rutgers"	47	1	1	1	"Devalued"	"pre"	"3-day"	0.8000001	4
"Rutgers"	47	1	1	2	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	1	3	"Valued"	"pre"	"3-day"	3.849998	4
"Rutgers"	47	1	1	4	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	1	5	"Devalued"	"pre"	"3-day"	3.099998	4
"Rutgers"	47	1	1	6	"Valued"	"pre"	"3-day"	3.149998	4
"Rutgers"	47	1	1	7	"Devalued"	"pre"	"3-day"	3.749998	4
"Rutgers"	47	1	1	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	1	9	"Devalued"	"pre"	"3-day"	5.150002	4
"Rutgers"	47	1	1	10	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	1	11	"Valued"	"pre"	"3-day"	3.499998	4
"Rutgers"	47	1	1	12	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	1	13	"Devalued"	"pre"	"3-day"	8.050013	4
"Rutgers"	47	1	1	14	"Valued"	"pre"	"3-day"	3.999997	4
"Rutgers"	47	1	1	15	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	1	16	"Valued"	"pre"	"3-day"	4.599999	4
"Rutgers"	47	1	1	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	1	18	"Valued"	"pre"	"3-day"	6.300006	4
"Rutgers"	47	1	1	19	"Devalued"	"pre"	"3-day"	4.7	4
"Rutgers"	47	1	1	20	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	2	"Valued"	"pre"	"3-day"	4.049997	4
"Rutgers"	47	1	2	3	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	4	"Devalued"	"pre"	"3-day"	5.400002	4
"Rutgers"	47	1	2	5	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	6	"Devalued"	"pre"	"3-day"	2.449999	4
"Rutgers"	47	1	2	7	"Valued"	"pre"	"3-day"	6.050005	4
"Rutgers"	47	1	2	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	9	"Devalued"	"pre"	"3-day"	5.300002	4
"Rutgers"	47	1	2	10	"Valued"	"pre"	"3-day"	4.7	4
"Rutgers"	47	1	2	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	12	"Valued"	"pre"	"3-day"	3.849998	4
"Rutgers"	47	1	2	13	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	14	"Devalued"	"pre"	"3-day"	7.30001	4
"Rutgers"	47	1	2	15	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	16	"Devalued"	"pre"	"3-day"	2.949998	4
"Rutgers"	47	1	2	17	"Valued"	"pre"	"3-day"	3.449998	4
"Rutgers"	47	1	2	18	"Devalued"	"pre"	"3-day"	3.249998	4
"Rutgers"	47	1	2	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	2	20	"Valued"	"pre"	"3-day"	5.750004	4
"Rutgers"	47	1	3	1	"Valued"	"pre"	"3-day"	0.35	4
"Rutgers"	47	1	3	2	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	3	3	"Valued"	"pre"	"3-day"	1	4
"Rutgers"	47	1	3	4	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	3	5	"Valued"	"pre"	"3-day"	3.049998	4
"Rutgers"	47	1	3	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	3	7	"Devalued"	"pre"	"3-day"	0.9000002	4
"Rutgers"	47	1	3	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	3	9	"Devalued"	"pre"	"3-day"	0.6000001	4
"Rutgers"	47	1	3	10	"Valued"	"pre"	"3-day"	0.7000001	4
"Rutgers"	47	1	3	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	3	12	"Devalued"	"pre"	"3-day"	3.149998	4
"Rutgers"	47	1	3	13	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	3	14	"Devalued"	"pre"	"3-day"	5.100001	4
"Rutgers"	47	1	3	15	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	3	16	"Devalued"	"pre"	"3-day"	1.899999	4
"Rutgers"	47	1	3	17	"Valued"	"pre"	"3-day"	2.899998	4
"Rutgers"	47	1	3	18	"Devalued"	"pre"	"3-day"	6.500007	4
"Rutgers"	47	1	3	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	3	20	"Valued"	"pre"	"3-day"	4.149998	4
"Rutgers"	47	1	4	1	"Devalued"	"pre"	"3-day"	2.149999	4
"Rutgers"	47	1	4	2	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	4	3	"Valued"	"pre"	"3-day"	0	4
"Rutgers"	47	1	4	4	"Devalued"	"pre"	"3-day"	0	4
"Rutgers"	47	1	4	5	"Valued"	"pre"	"3-day"	0	4
"Rutgers"	47	1	4	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	4	7	"Devalued"	"pre"	"3-day"	0	4
"Rutgers"	47	1	4	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	4	9	"Valued"	"pre"	"3-day"	2.399999	4
"Rutgers"	47	1	4	10	"Devalued"	"pre"	"3-day"	8.650015	4
"Rutgers"	47	1	4	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	4	12	"Valued"	"pre"	"3-day"	0.9500002	4
"Rutgers"	47	1	4	13	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	4	14	"Devalued"	"pre"	"3-day"	3.349998	4
"Rutgers"	47	1	4	15	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	4	16	"Valued"	"pre"	"3-day"	2.949998	4
"Rutgers"	47	1	4	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	1	4	18	"Devalued"	"pre"	"3-day"	7.25001	4
"Rutgers"	47	1	4	19	"Valued"	"pre"	"3-day"	4.199998	4
"Rutgers"	47	1	4	20	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	2	"Devalued"	"pre"	"3-day"	3.949997	5
"Rutgers"	47	2	1	3	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	4	"Devalued"	"pre"	"3-day"	4.599999	5
"Rutgers"	47	2	1	5	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	6	"Valued"	"pre"	"3-day"	6.350006	5
"Rutgers"	47	2	1	7	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	8	"Devalued"	"pre"	"3-day"	6.250006	5
"Rutgers"	47	2	1	9	"Valued"	"pre"	"3-day"	9.400018	5
"Rutgers"	47	2	1	10	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	11	"Valued"	"pre"	"3-day"	2.099999	5
"Rutgers"	47	2	1	12	"Devalued"	"pre"	"3-day"	2.649999	5
"Rutgers"	47	2	1	13	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	14	"Valued"	"pre"	"3-day"	8.250013	5
"Rutgers"	47	2	1	15	"Devalued"	"pre"	"3-day"	4.7	5
"Rutgers"	47	2	1	16	"Valued"	"pre"	"3-day"	5.300002	5
"Rutgers"	47	2	1	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	18	"Devalued"	"pre"	"3-day"	1.699999	5
"Rutgers"	47	2	1	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	1	20	"Valued"	"pre"	"3-day"	7.750011	5
"Rutgers"	47	2	2	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	2	2	"Valued"	"pre"	"3-day"	3.099998	5
"Rutgers"	47	2	2	3	"Devalued"	"pre"	"3-day"	4.8	5
"Rutgers"	47	2	2	4	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	2	5	"Devalued"	"pre"	"3-day"	7.650011	5
"Rutgers"	47	2	2	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	2	7	"Valued"	"pre"	"3-day"	9.500018	5
"Rutgers"	47	2	2	8	"Devalued"	"pre"	"3-day"	4.349998	5
"Rutgers"	47	2	2	9	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	2	10	"Valued"	"pre"	"3-day"	7.35001	5
"Rutgers"	47	2	2	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	2	12	"Valued"	"pre"	"3-day"	4.149998	5
"Rutgers"	47	2	2	13	"Devalued"	"pre"	"3-day"	6.750008	5
"Rutgers"	47	2	2	14	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	2	15	"Valued"	"pre"	"3-day"	7.950012	5
"Rutgers"	47	2	2	16	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	2	17	"Devalued"	"pre"	"3-day"	8.500014	5
"Rutgers"	47	2	2	18	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	2	19	"Devalued"	"pre"	"3-day"	3.999997	5
"Rutgers"	47	2	2	20	"Valued"	"pre"	"3-day"	6.150005	5
"Rutgers"	47	2	3	1	"Valued"	"pre"	"3-day"	2.999998	5
"Rutgers"	47	2	3	2	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	3	3	"Devalued"	"pre"	"3-day"	2.999998	5
"Rutgers"	47	2	3	4	"Valued"	"pre"	"3-day"	3.899997	5
"Rutgers"	47	2	3	5	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	3	6	"Valued"	"pre"	"3-day"	5.750004	5
"Rutgers"	47	2	3	7	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	3	8	"Devalued"	"pre"	"3-day"	5.850004	5
"Rutgers"	47	2	3	9	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	3	10	"Valued"	"pre"	"3-day"	8.400014	5
"Rutgers"	47	2	3	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	3	12	"Devalued"	"pre"	"3-day"	4.65	5
"Rutgers"	47	2	3	13	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	3	14	"Devalued"	"pre"	"3-day"	3.949997	5
"Rutgers"	47	2	3	15	"Valued"	"pre"	"3-day"	5.450003	5
"Rutgers"	47	2	3	16	"Devalued"	"pre"	"3-day"	6.750008	5
"Rutgers"	47	2	3	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	3	18	"Devalued"	"pre"	"3-day"	0	5
"Rutgers"	47	2	3	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	3	20	"Valued"	"pre"	"3-day"	2.799999	5
"Rutgers"	47	2	4	1	"Valued"	"pre"	"3-day"	1.999999	5
"Rutgers"	47	2	4	2	"Devalued"	"pre"	"3-day"	5.400002	5
"Rutgers"	47	2	4	3	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	4	4	"Valued"	"pre"	"3-day"	2.849998	5
"Rutgers"	47	2	4	5	"Devalued"	"pre"	"3-day"	6.850008	5
"Rutgers"	47	2	4	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	4	7	"Devalued"	"pre"	"3-day"	2.049999	5
"Rutgers"	47	2	4	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	4	9	"Valued"	"pre"	"3-day"	5.100001	5
"Rutgers"	47	2	4	10	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	4	11	"Devalued"	"pre"	"3-day"	3.349998	5
"Rutgers"	47	2	4	12	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	4	13	"Valued"	"pre"	"3-day"	7.45001	5
"Rutgers"	47	2	4	14	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	4	15	"Valued"	"pre"	"3-day"	5.850004	5
"Rutgers"	47	2	4	16	"Devalued"	"pre"	"3-day"	3.649998	5
"Rutgers"	47	2	4	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	4	18	"Valued"	"pre"	"3-day"	2.999998	5
"Rutgers"	47	2	4	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	2	4	20	"Devalued"	"pre"	"3-day"	4.65	5
"Rutgers"	47	3	1	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	1	2	"Devalued"	"pre"	"3-day"	3.849998	5
"Rutgers"	47	3	1	3	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	1	4	"Valued"	"pre"	"3-day"	6.150005	5
"Rutgers"	47	3	1	5	"Devalued"	"pre"	"3-day"	3.999997	5
"Rutgers"	47	3	1	6	"Valued"	"pre"	"3-day"	3.049998	5
"Rutgers"	47	3	1	7	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	1	8	"Devalued"	"pre"	"3-day"	6.350006	5
"Rutgers"	47	3	1	9	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	1	10	"Devalued"	"pre"	"3-day"	6.500007	5
"Rutgers"	47	3	1	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	1	12	"Valued"	"pre"	"3-day"	3.199998	5
"Rutgers"	47	3	1	13	"Devalued"	"pre"	"3-day"	5.850004	5
"Rutgers"	47	3	1	14	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	1	15	"Valued"	"pre"	"3-day"	5.550003	5
"Rutgers"	47	3	1	16	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	1	17	"Devalued"	"pre"	"3-day"	2.149999	5
"Rutgers"	47	3	1	18	"Valued"	"pre"	"3-day"	6.900008	5
"Rutgers"	47	3	1	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	1	20	"Valued"	"pre"	"3-day"	3.849998	5
"Rutgers"	47	3	2	1	"Valued"	"pre"	"3-day"	3.649998	5
"Rutgers"	47	3	2	2	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	2	3	"Devalued"	"pre"	"3-day"	2.699999	5
"Rutgers"	47	3	2	4	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	2	5	"Valued"	"pre"	"3-day"	5.750004	5
"Rutgers"	47	3	2	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	2	7	"Devalued"	"pre"	"3-day"	3.099998	5
"Rutgers"	47	3	2	8	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	2	9	"Devalued"	"pre"	"3-day"	2.199999	5
"Rutgers"	47	3	2	10	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	2	11	"Valued"	"pre"	"3-day"	6.250006	5
"Rutgers"	47	3	2	12	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	2	13	"Valued"	"pre"	"3-day"	3.399998	5
"Rutgers"	47	3	2	14	"Devalued"	"pre"	"3-day"	3.499998	5
"Rutgers"	47	3	2	15	"Valued"	"pre"	"3-day"	8.550014	5
"Rutgers"	47	3	2	16	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	2	17	"Devalued"	"pre"	"3-day"	5.000001	5
"Rutgers"	47	3	2	18	"Valued"	"pre"	"3-day"	3.649998	5
"Rutgers"	47	3	2	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	2	20	"Devalued"	"pre"	"3-day"	3.899997	5
"Rutgers"	47	3	3	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	3	2	"Devalued"	"pre"	"3-day"	4.85	5
"Rutgers"	47	3	3	3	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	3	4	"Devalued"	"pre"	"3-day"	4.599999	5
"Rutgers"	47	3	3	5	"Valued"	"pre"	"3-day"	6.850008	5
"Rutgers"	47	3	3	6	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	3	7	"Devalued"	"pre"	"3-day"	2.799999	5
"Rutgers"	47	3	3	8	"Valued"	"pre"	"3-day"	3.249998	5
"Rutgers"	47	3	3	9	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	3	10	"Valued"	"pre"	"3-day"	8.100013	5
"Rutgers"	47	3	3	11	"Devalued"	"pre"	"3-day"	5.150002	5
"Rutgers"	47	3	3	12	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	3	13	"Devalued"	"pre"	"3-day"	2.849998	5
"Rutgers"	47	3	3	14	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	3	15	"Valued"	"pre"	"3-day"	4.099998	5
"Rutgers"	47	3	3	16	"Devalued"	"pre"	"3-day"	3.699998	5
"Rutgers"	47	3	3	17	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	3	18	"Valued"	"pre"	"3-day"	7.950012	5
"Rutgers"	47	3	3	19	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	3	20	"Valued"	"pre"	"3-day"	6.550007	5
"Rutgers"	47	3	4	1	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	4	2	"Valued"	"pre"	"3-day"	3.949997	5
"Rutgers"	47	3	4	3	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	4	4	"Valued"	"pre"	"3-day"	8.950016	5
"Rutgers"	47	3	4	5	"Devalued"	"pre"	"3-day"	5.650003	5
"Rutgers"	47	3	4	6	"Valued"	"pre"	"3-day"	3.849998	5
"Rutgers"	47	3	4	7	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	4	8	"Devalued"	"pre"	"3-day"	5.300002	5
"Rutgers"	47	3	4	9	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	4	10	"Devalued"	"pre"	"3-day"	3.049998	5
"Rutgers"	47	3	4	11	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	4	12	"Devalued"	"pre"	"3-day"	5.750004	5
"Rutgers"	47	3	4	13	"Valued"	"pre"	"3-day"	2.349999	5
"Rutgers"	47	3	4	14	"Devalued"	"pre"	"3-day"	4.299998	5
"Rutgers"	47	3	4	15	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	4	16	"Devalued"	"pre"	"3-day"	6.000005	5
"Rutgers"	47	3	4	17	"Valued"	"pre"	"3-day"	5.550003	5
"Rutgers"	47	3	4	18	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	4	19	"Valued"	"pre"	"3-day"	7.550011	5
"Rutgers"	47	3	4	20	"Rest"	"pre"	"3-day"	0	NA
"Rutgers"	47	3	5	1	"Devalued"	"post"	"3-day"	1.1	1
"Rutgers"	47	3	5	2	"Rest"	"post"	"3-day"	0	NA
